Ano;Trimestre;Região;Instituição;Código Capítulo Diagnóstico Principal;Descrição Capítulo Diagnóstico Principal;Taxa Internamento;Dias de Internamento;Taxa Mortalidade
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;2;Neoplasias;3.2;337;32.56
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Cova da Beira, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;6.460000000000001;782;0.0
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;0.49;150;10.0
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;16;Algumas condições originadas no período perinatal;0.15;14;0.0
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;6.619999999999999;603;0.74
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Guarda, E.P.E.;22;Códigos para fins especiais;7.109999999999999;2098;19.86
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.42;2334;4.390000000000001
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;7;Doenças do olho e anexos;0.02;7;0.0
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;11;Doenças do aparelho digestivo;10.9;3179;3.8899999999999997
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Região de Aveiro, E.P.E.;15;Gravidez, parto e puerpério;9.54;1325;0.0
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;2;Neoplasias;7.7299999999999995;3652;17.91
2023;Terceiro;Região de Saúde LVT;Hospital de Cascais Dr. José de Almeida;17;Malformações congénitas, deformações e anomalias cromossómicas;0.06;5;0.0
2023;Terceiro;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;1;Algumas doenças infecciosas e parasitárias;1.27;326;15.0
2023;Terceiro;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;3.62;435;1.7500000000000002
2023;Terceiro;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;10;Doenças do aparelho respiratório;3.1199999999999997;300;2.04
2023;Terceiro;Região de Saúde LVT;Instituto Português Oncologia  F. Gentil - Lisboa, E.P.E.;14;Doenças do aparelho geniturinário;5.59;362;0.0
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;2;Neoplasias;6.550000000000001;2367;21.51
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;7;Doenças do olho e anexos;0.22999999999999998;40;0.0
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;9;Doenças do aparelho circulatório;14.649999999999999;5441;8.02
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;10;Doenças do aparelho respiratório;9.53;3579;18.9
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;3.7900000000000005;1023;0.69
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;14;Doenças do aparelho geniturinário;10.99;2416;3.09
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;6;Doenças do sistema nervoso;2.37;2086;5.06
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.6;131;0.0
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.89;1003;2.08
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.31;11844;3.94
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.49;76;0.0
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;15;Gravidez, parto e puerpério;5.82;946;0.0
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.19;43;0.0
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde de Trás-os-Montes e Alto Douro, E.P.E.;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.0;582;1.71
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Barcelos / Esposende, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;1.8599999999999999;371;20.0
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.6099999999999999;1577;0.0
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Braga, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.08;5998;3.58
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;4.51;1024;3.04
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;6;Doenças do sistema nervoso;0.96;407;6.12
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Entre Douro e Vouga, E.P.E.;11;Doenças do aparelho digestivo;12.389999999999999;3792;4.590000000000001
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;7;Doenças do olho e anexos;0.13;55;0.0
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde da Região de Leiria, E.P.E.;9;Doenças do aparelho circulatório;14.729999999999999;8501;11.62
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;6;Doenças do sistema nervoso;1.28;99;4.0
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;7;Doenças do olho e anexos;0.05;3;0.0
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.26;21;0.0
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, E.P.E.;11;Doenças do aparelho digestivo;14.760000000000002;1632;3.46
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.65;1016;3.49
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Arrábida, E.P.E.;22;Códigos para fins especiais;1.8800000000000001;903;18.060000000000002
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;3.45;1404;12.17
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;2.37;1627;0.0
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.48;84;0.0
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde da Lezíria, E.P.E.;15;Gravidez, parto e puerpério;9.229999999999999;1012;0.0
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.08;510;7.2700000000000005
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;9;Doenças do aparelho circulatório;15.25;7767;7.71
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;1.94;993;1.01
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Almada / Seixal, E.P.E.;16;Algumas condições originadas no período perinatal;0.29;181;0.0
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;1;Algumas doenças infecciosas e parasitárias;2.37;1297;21.43
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;2;Neoplasias;7.88;2673;10.12
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.45999999999999996;175;5.26
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.15;800;4.49
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;7;Doenças do olho e anexos;0.22;37;0.0
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;11;Doenças do aparelho digestivo;13.77;4132;4.91
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Alto Minho, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.06999999999999999;5;0.0
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;2;Neoplasias;5.53;1220;13.43
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.4099999999999997;3387;18.970000000000002
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.51;107;0.0
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;16;Algumas condições originadas no período perinatal;0.18;76;0.0
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Gaia / Espinho, E.P.E.;22;Códigos para fins especiais;1.13;956;20.78
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;2;Neoplasias;7.2700000000000005;2829;10.530000000000001
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.41000000000000003;64;6.25
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;7;Doenças do olho e anexos;0.18;31;0.0
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Matosinhos, E.P.E.;16;Algumas condições originadas no período perinatal;0.9900000000000001;211;0.0
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;9;Doenças do aparelho circulatório;14.860000000000001;19379;6.569999999999999
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;10;Doenças do aparelho respiratório;7.19;9251;9.82
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.9199999999999999;1250;2.46
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;3.01;3345;2.5
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;14;Doenças do aparelho geniturinário;6.43;6273;4.5600000000000005
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Coimbra, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.51;16636;4.590000000000001
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;2;Neoplasias;10.09;5425;18.759999999999998
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.88;435;8.89
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;16;Algumas condições originadas no período perinatal;0.35000000000000003;117;0.0
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.18;38;0.0
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde de Viseu Dão-Lafões, E.P.E.;22;Códigos para fins especiais;6.4;3713;29.57
2022;Segundo;Região de Saúde do Centro;Unidade Local de Saúde do Baixo Mondego, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.24;35;0.0
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.62;2535;11.43
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;7;Doenças do olho e anexos;0.37;176;0.0
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;9;Doenças do aparelho circulatório;13.22;11076;7.48
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Amadora / Sintra, E.P.E.;17;Malformações congénitas, deformações e anomalias cromossómicas;0.19;86;0.0
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;3.08;1814;4.62
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;7;Doenças do olho e anexos;0.16999999999999998;33;0.0
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Lisboa Ocidental, E.P.E.;12;Doenças da pele e do tecido subcutâneo;1.22;984;7.79
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;1;Algumas doenças infecciosas e parasitárias;3.25;1715;17.89
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;2.83;1095;5.609999999999999
2023;Terceiro;Região de Saúde LVT;Unidade Local de Saúde de Loures / Odivelas, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.9300000000000002;1951;0.0
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;10;Doenças do aparelho respiratório;12.879999999999999;3075;16.03
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;14;Doenças do aparelho geniturinário;6.23;1103;7.95
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;16;Algumas condições originadas no período perinatal;0.54;58;0.0
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Médio Ave, E.P.E.;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;12.55;1623;2.3
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;2;Neoplasias;8.110000000000001;1877;23.32
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;9;Doenças do aparelho circulatório;13.83;3379;10.94
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;10;Doenças do aparelho respiratório;11.73;3045;19.0
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Nordeste, E.P.E.;22;Códigos para fins especiais;5.800000000000001;1923;23.189999999999998
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.53;306;3.2300000000000004
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;9;Doenças do aparelho circulatório;14.12;9048;9.49
2022;Primeiro;Região de Saúde do Norte;Unidade Local de Saúde do Tâmega e Sousa, E.P.E.;12;Doenças da pele e do tecido subcutâneo;0.58;315;17.65
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;4;Doenças endócrinas, nutricionais e metabólicas;3.95;2684;2.08
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;8;Doenças do ouvido e da apófise mastóide;0.88;112;0.0
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;9;Doenças do aparelho circulatório;9.45;8439;8.84
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;10;Doenças do aparelho respiratório;8.98;5839;7.21
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;11;Doenças do aparelho digestivo;7.340000000000001;5344;5.93
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;7.1499999999999995;2908;0.33
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;14;Doenças do aparelho geniturinário;7.249999999999999;3640;2.76
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de Santo António, E.P.E.;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.14;8724;3.9
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.35;3060;2.01
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;10;Doenças do aparelho respiratório;9.48;7726;8.89
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;11;Doenças do aparelho digestivo;10.290000000000001;7719;3.52
2022;Quarto;Região de Saúde do Norte;Unidade Local de Saúde de São João, E.P.E.;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;5.2;2582;0.52
